t,x,y
0.000000000000000000e+00,6.150000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,6.690000000000000000e+02,3.370000000000000000e+02
0.000000000000000000e+00,6.840000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,7.350000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,7.670000000000000000e+02,3.350000000000000000e+02
0.000000000000000000e+00,7.770000000000000000e+02,3.430000000000000000e+02
0.000000000000000000e+00,7.850000000000000000e+02,3.300000000000000000e+02
0.000000000000000000e+00,8.020000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,8.100000000000000000e+02,3.230000000000000000e+02
0.000000000000000000e+00,8.510000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,8.590000000000000000e+02,3.250000000000000000e+02
0.000000000000000000e+00,8.670000000000000000e+02,3.330000000000000000e+02
0.000000000000000000e+00,8.700000000000000000e+02,3.360000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,3.350000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,3.350000000000000000e+02
0.000000000000000000e+00,8.000000000000000000e+00,3.520000000000000000e+02
0.000000000000000000e+00,4.200000000000000000e+01,3.520000000000000000e+02
0.000000000000000000e+00,8.300000000000000000e+01,3.560000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.690000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.930000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,2.750000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,3.180000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,3.460000000000000000e+02,3.660000000000000000e+02
0.000000000000000000e+00,3.620000000000000000e+02,3.730000000000000000e+02
0.000000000000000000e+00,3.930000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,4.260000000000000000e+02,3.570000000000000000e+02
0.000000000000000000e+00,4.690000000000000000e+02,3.600000000000000000e+02
0.000000000000000000e+00,4.800000000000000000e+02,3.830000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,3.830000000000000000e+02
0.000000000000000000e+00,5.580000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,6.010000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,6.170000000000000000e+02,3.680000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.020000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.240000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.670000000000000000e+02,3.570000000000000000e+02
0.000000000000000000e+00,7.720000000000000000e+02,3.600000000000000000e+02
0.000000000000000000e+00,7.770000000000000000e+02,3.790000000000000000e+02
0.000000000000000000e+00,8.310000000000000000e+02,3.570000000000000000e+02
0.000000000000000000e+00,8.310000000000000000e+02,3.830000000000000000e+02
0.000000000000000000e+00,8.560000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,8.600000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,8.950000000000000000e+02,3.550000000000000000e+02
0.000000000000000000e+00,8.920000000000000000e+02,3.520000000000000000e+02
0.000000000000000000e+00,8.970000000000000000e+02,3.640000000000000000e+02
0.000000000000000000e+00,9.380000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,3.780000000000000000e+02
0.000000000000000000e+00,1.023000000000000000e+03,3.770000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,4.150000000000000000e+02
0.000000000000000000e+00,4.400000000000000000e+01,3.980000000000000000e+02
0.000000000000000000e+00,9.500000000000000000e+01,3.980000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.590000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.680000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.930000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,3.990000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,4.030000000000000000e+02
0.000000000000000000e+00,2.980000000000000000e+02,3.990000000000000000e+02
0.000000000000000000e+00,3.490000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,3.520000000000000000e+02,3.920000000000000000e+02
0.000000000000000000e+00,3.840000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,4.370000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,4.790000000000000000e+02,3.870000000000000000e+02
0.000000000000000000e+00,4.880000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,3.870000000000000000e+02
0.000000000000000000e+00,5.640000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,5.760000000000000000e+02,4.130000000000000000e+02
0.000000000000000000e+00,6.250000000000000000e+02,3.860000000000000000e+02
0.000000000000000000e+00,6.280000000000000000e+02,3.920000000000000000e+02
0.000000000000000000e+00,6.700000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,6.970000000000000000e+02,4.100000000000000000e+02
0.000000000000000000e+00,7.200000000000000000e+02,4.050000000000000000e+02
0.000000000000000000e+00,7.350000000000000000e+02,4.020000000000000000e+02
0.000000000000000000e+00,7.480000000000000000e+02,3.970000000000000000e+02
0.000000000000000000e+00,7.660000000000000000e+02,3.920000000000000000e+02
0.000000000000000000e+00,7.770000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,7.760000000000000000e+02,3.880000000000000000e+02
0.000000000000000000e+00,8.310000000000000000e+02,4.130000000000000000e+02
0.000000000000000000e+00,8.090000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,8.500000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,8.320000000000000000e+02,4.090000000000000000e+02
0.000000000000000000e+00,8.950000000000000000e+02,3.940000000000000000e+02
0.000000000000000000e+00,8.940000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,8.970000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,9.380000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,1.022000000000000000e+03,3.980000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+02
0.000000000000000000e+00,6.200000000000000000e+01,4.200000000000000000e+02
0.000000000000000000e+00,8.500000000000000000e+01,4.200000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,1.290000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,1.600000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,1.920000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.330000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,3.190000000000000000e+02,4.350000000000000000e+02
0.000000000000000000e+00,3.500000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,3.600000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,3.840000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,4.390000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,4.340000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,5.590000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,5.780000000000000000e+02,4.170000000000000000e+02
0.000000000000000000e+00,6.390000000000000000e+02,4.170000000000000000e+02
0.000000000000000000e+00,6.600000000000000000e+02,4.180000000000000000e+02
0.000000000000000000e+00,7.030000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,7.040000000000000000e+02,4.250000000000000000e+02
0.000000000000000000e+00,7.460000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,7.990000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,8.280000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,8.320000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,8.790000000000000000e+02,4.170000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,4.180000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,4.350000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,4.200000000000000000e+02
