t,x,y
0.000000000000000000e+00,3.840000000000000000e+02,3.220000000000000000e+02
0.000000000000000000e+00,4.260000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,4.690000000000000000e+02,3.360000000000000000e+02
0.000000000000000000e+00,4.680000000000000000e+02,3.320000000000000000e+02
0.000000000000000000e+00,4.900000000000000000e+02,3.280000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,5.700000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,6.050000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,6.310000000000000000e+02,3.220000000000000000e+02
0.000000000000000000e+00,6.330000000000000000e+02,3.260000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,3.350000000000000000e+02
0.000000000000000000e+00,6.720000000000000000e+02,3.320000000000000000e+02
0.000000000000000000e+00,7.350000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,7.660000000000000000e+02,3.480000000000000000e+02
0.000000000000000000e+00,7.820000000000000000e+02,3.220000000000000000e+02
0.000000000000000000e+00,7.790000000000000000e+02,3.250000000000000000e+02
0.000000000000000000e+00,8.000000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,8.460000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,8.860000000000000000e+02,3.490000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.430000000000000000e+02
0.000000000000000000e+00,9.570000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,1.022000000000000000e+03,3.340000000000000000e+02
0.000000000000000000e+00,1.800000000000000000e+01,3.520000000000000000e+02
0.000000000000000000e+00,4.200000000000000000e+01,3.570000000000000000e+02
0.000000000000000000e+00,8.900000000000000000e+01,3.560000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.600000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.980000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,2.240000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,2.750000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,3.000000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,3.510000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,3.570000000000000000e+02,3.550000000000000000e+02
0.000000000000000000e+00,4.050000000000000000e+02,3.790000000000000000e+02
0.000000000000000000e+00,4.160000000000000000e+02,3.820000000000000000e+02
0.000000000000000000e+00,4.750000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,4.820000000000000000e+02,3.710000000000000000e+02
0.000000000000000000e+00,5.150000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,3.820000000000000000e+02
0.000000000000000000e+00,5.720000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,5.760000000000000000e+02,3.780000000000000000e+02
0.000000000000000000e+00,6.330000000000000000e+02,3.830000000000000000e+02
0.000000000000000000e+00,6.300000000000000000e+02,3.760000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,6.810000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.350000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.660000000000000000e+02,3.790000000000000000e+02
0.000000000000000000e+00,7.680000000000000000e+02,3.830000000000000000e+02
0.000000000000000000e+00,8.000000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,8.360000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,8.890000000000000000e+02,3.550000000000000000e+02
0.000000000000000000e+00,8.920000000000000000e+02,3.680000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.790000000000000000e+02
0.000000000000000000e+00,9.570000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,3.780000000000000000e+02
0.000000000000000000e+00,1.022000000000000000e+03,3.770000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,4.150000000000000000e+02
0.000000000000000000e+00,6.300000000000000000e+01,3.980000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+01,3.940000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,1.590000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.690000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.930000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,2.590000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,3.180000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,3.510000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,3.600000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,4.050000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,4.400000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,4.790000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,4.930000000000000000e+02,3.970000000000000000e+02
0.000000000000000000e+00,5.370000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,3.860000000000000000e+02
0.000000000000000000e+00,5.920000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,5.900000000000000000e+02,4.110000000000000000e+02
0.000000000000000000e+00,6.380000000000000000e+02,3.930000000000000000e+02
0.000000000000000000e+00,6.360000000000000000e+02,3.890000000000000000e+02
0.000000000000000000e+00,6.460000000000000000e+02,4.080000000000000000e+02
0.000000000000000000e+00,7.030000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,7.210000000000000000e+02,4.120000000000000000e+02
0.000000000000000000e+00,7.580000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,7.710000000000000000e+02,3.880000000000000000e+02
0.000000000000000000e+00,8.000000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,8.350000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,8.920000000000000000e+02,3.910000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,9.580000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,4.150000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+02
0.000000000000000000e+00,6.300000000000000000e+01,4.210000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+01,4.250000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,1.910000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,2.190000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.870000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.970000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,3.430000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,3.680000000000000000e+02,4.290000000000000000e+02
0.000000000000000000e+00,3.840000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,4.420000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,4.350000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,5.150000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,5.730000000000000000e+02,4.230000000000000000e+02
0.000000000000000000e+00,5.980000000000000000e+02,4.270000000000000000e+02
0.000000000000000000e+00,6.390000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,6.520000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,6.920000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,7.070000000000000000e+02,4.170000000000000000e+02
0.000000000000000000e+00,7.460000000000000000e+02,4.180000000000000000e+02
0.000000000000000000e+00,7.870000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,8.100000000000000000e+02,4.180000000000000000e+02
0.000000000000000000e+00,8.630000000000000000e+02,4.280000000000000000e+02
0.000000000000000000e+00,8.760000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,9.170000000000000000e+02,4.180000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,4.350000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,4.350000000000000000e+02
