t,x,y
0.000000000000000000e+00,4.690000000000000000e+02,3.270000000000000000e+02
0.000000000000000000e+00,4.800000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,5.730000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,5.730000000000000000e+02,3.470000000000000000e+02
0.000000000000000000e+00,5.770000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,5.780000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,6.380000000000000000e+02,3.420000000000000000e+02
0.000000000000000000e+00,6.380000000000000000e+02,3.380000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,6.820000000000000000e+02,3.330000000000000000e+02
0.000000000000000000e+00,7.350000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,7.620000000000000000e+02,3.490000000000000000e+02
0.000000000000000000e+00,7.700000000000000000e+02,3.310000000000000000e+02
0.000000000000000000e+00,8.110000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,8.520000000000000000e+02,3.220000000000000000e+02
0.000000000000000000e+00,8.750000000000000000e+02,3.350000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,9.580000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,9.910000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,1.023000000000000000e+03,3.340000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,3.560000000000000000e+02
0.000000000000000000e+00,4.200000000000000000e+01,3.570000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+01,3.560000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.700000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.950000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,2.750000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,3.000000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,3.410000000000000000e+02,3.750000000000000000e+02
0.000000000000000000e+00,3.630000000000000000e+02,3.550000000000000000e+02
0.000000000000000000e+00,3.840000000000000000e+02,3.740000000000000000e+02
0.000000000000000000e+00,4.200000000000000000e+02,3.800000000000000000e+02
0.000000000000000000e+00,4.790000000000000000e+02,3.550000000000000000e+02
0.000000000000000000e+00,4.900000000000000000e+02,3.790000000000000000e+02
0.000000000000000000e+00,4.880000000000000000e+02,3.730000000000000000e+02
0.000000000000000000e+00,5.430000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,3.680000000000000000e+02
0.000000000000000000e+00,5.780000000000000000e+02,3.810000000000000000e+02
0.000000000000000000e+00,5.780000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,6.380000000000000000e+02,3.820000000000000000e+02
0.000000000000000000e+00,6.360000000000000000e+02,3.780000000000000000e+02
0.000000000000000000e+00,6.410000000000000000e+02,3.570000000000000000e+02
0.000000000000000000e+00,6.720000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.230000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,7.650000000000000000e+02,3.810000000000000000e+02
0.000000000000000000e+00,7.690000000000000000e+02,3.830000000000000000e+02
0.000000000000000000e+00,8.290000000000000000e+02,3.760000000000000000e+02
0.000000000000000000e+00,8.330000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,8.900000000000000000e+02,3.550000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.790000000000000000e+02
0.000000000000000000e+00,9.280000000000000000e+02,3.770000000000000000e+02
0.000000000000000000e+00,9.910000000000000000e+02,3.560000000000000000e+02
0.000000000000000000e+00,1.023000000000000000e+03,3.770000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,3.840000000000000000e+02
0.000000000000000000e+00,6.200000000000000000e+01,3.980000000000000000e+02
0.000000000000000000e+00,7.800000000000000000e+01,3.980000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,1.300000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.700000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,1.930000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,2.620000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,2.880000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,3.410000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,3.650000000000000000e+02,3.920000000000000000e+02
0.000000000000000000e+00,3.860000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,4.420000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,4.720000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,4.960000000000000000e+02,3.920000000000000000e+02
0.000000000000000000e+00,5.120000000000000000e+02,4.150000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,4.000000000000000000e+02
0.000000000000000000e+00,5.900000000000000000e+02,4.020000000000000000e+02
0.000000000000000000e+00,5.820000000000000000e+02,3.880000000000000000e+02
0.000000000000000000e+00,6.390000000000000000e+02,3.860000000000000000e+02
0.000000000000000000e+00,6.390000000000000000e+02,3.920000000000000000e+02
0.000000000000000000e+00,6.460000000000000000e+02,3.950000000000000000e+02
0.000000000000000000e+00,6.540000000000000000e+02,4.100000000000000000e+02
0.000000000000000000e+00,6.720000000000000000e+02,3.980000000000000000e+02
0.000000000000000000e+00,7.210000000000000000e+02,4.140000000000000000e+02
0.000000000000000000e+00,7.670000000000000000e+02,3.870000000000000000e+02
0.000000000000000000e+00,7.700000000000000000e+02,3.900000000000000000e+02
0.000000000000000000e+00,8.290000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,8.530000000000000000e+02,4.010000000000000000e+02
0.000000000000000000e+00,8.930000000000000000e+02,3.910000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,3.840000000000000000e+02
0.000000000000000000e+00,9.380000000000000000e+02,4.000000000000000000e+02
0.000000000000000000e+00,9.600000000000000000e+02,4.010000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,4.150000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+02
0.000000000000000000e+00,6.300000000000000000e+01,4.200000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+01,4.260000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,1.490000000000000000e+02,4.340000000000000000e+02
0.000000000000000000e+00,1.910000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,1.950000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.550000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.750000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,2.880000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,3.410000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,3.680000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,4.030000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,4.420000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,4.340000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,5.150000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,5.980000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,6.080000000000000000e+02,4.350000000000000000e+02
0.000000000000000000e+00,6.600000000000000000e+02,4.230000000000000000e+02
0.000000000000000000e+00,6.570000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,6.810000000000000000e+02,4.250000000000000000e+02
0.000000000000000000e+00,7.050000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,7.460000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,7.890000000000000000e+02,4.210000000000000000e+02
0.000000000000000000e+00,8.290000000000000000e+02,4.190000000000000000e+02
0.000000000000000000e+00,8.630000000000000000e+02,4.280000000000000000e+02
0.000000000000000000e+00,8.740000000000000000e+02,4.160000000000000000e+02
0.000000000000000000e+00,9.170000000000000000e+02,4.180000000000000000e+02
0.000000000000000000e+00,9.280000000000000000e+02,4.200000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,4.350000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,4.350000000000000000e+02
